SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
543265,RAILTEL     ,A ,Q,122.05,122.55,120.1,120.55,120.55,121.95,1845,126912,15330939,
543266,HERANBA     ,B ,Q,363.45,363.95,356,356.7,356.55,363.45,199,1771,639021,
543267,DAVANGERE   ,X ,Q,53.12,53.8,51.5,53,53,53.12,56,11720,620301,
543268,DRCSYSTEMS  ,B ,Q,37,38.85,35.35,38.85,38.85,37,42,6811,261041,
543269,ADJIA       ,MS,Q,32.12,32.12,32.12,32.12,32.12,33.81,1,1600,51392,
543270,MTARTECH    ,A ,Q,1874.95,1894.35,1859.55,1881.15,1887.5,1864.55,627,3772,7101950,
543271,JUBLINGREA  ,A ,Q,422.9,425,420,422,420,422.05,425,8476,3577366,
543272,EASEMYTRIP  ,A ,Q,46.06,46.54,45.61,45.75,45.75,46.43,2928,413813,18991377,
543273,KMEW        ,M ,Q,1040,1200,1040,1185.4,1185.4,1020.3,219,35750,40628350,
543274,SUUMAYA     ,M ,Q,11.46,11.97,11.12,11.97,11.97,11.5,20,10350,120991,
543275,ANURAS      ,A ,Q,1166.05,1200,1156.85,1169.5,1171.75,1165,993,95889,112222170,
543276,CRAFTSMAN   ,A ,Q,3420.05,3541.4,3420.05,3485.95,3480.05,3456.45,324,1371,4808709,
543277,LXCHEM      ,A ,Q,258.05,269.1,258.05,262.2,262.2,272.1,6776,210201,55536007,
543278,KALYANKJIL  ,A ,Q,109.3,111.45,104,106.55,106.55,108.65,8257,735978,79090221,
543279,SURYODAY    ,B ,Q,125.55,134.5,121.4,125.05,125.05,127.05,4094,292461,38079453,
543280,NAZARA      ,A ,Q,573.95,578.35,565.45,566.6,566.6,561.75,799,13863,7923778,
543281,SUVIDHAA    ,T ,Q,3.9,4.1,3.86,3.9,3.9,3.98,66,9308,36250,
543283,BARBEQUE    ,A ,Q,605.95,605.95,593.25,596.25,595.05,599.95,974,9928,5947352,
543284,EKI         ,A ,Q,437.5,445,430,433.25,433.25,438.3,2397,51102,22271183,
543286,JETMALL     ,M ,Q,21.98,22,21.98,22,22,21.92,2,12000,263880,
543287,LODHA       ,A ,Q,955.3,1017.5,953.25,1005.15,1005.15,974.45,3458,45733,45682859,
543288,DEEPIND     ,B ,Q,165.6,166.7,162.15,163.2,163.2,162.95,123,2027,330622,
543290,PGINVIT     ,IF,Q,122.7,123.94,122,122.88,122.88,122.98,729,22230,2734977,
543291,MAFANG      ,B ,Q,52.06,52.15,51.8,51.97,52,52.53,882,120479,6261058,
543292,ICICIPHARM  ,B ,Q,80.6,81.1,80.46,81,81,80.6,15,117,9434,
543297,IWEL        ,B ,Q,1155.05,1300,1155.05,1245.65,1240.7,1241.65,127,722,900892,
543298,VINEETLAB   ,B ,Q,49,49,47.55,48.22,48.22,47,28,1381,66476,
543299,SHYAMMETL   ,A ,Q,304.05,308,303.7,304.6,305.1,302.65,480,10883,3326296,
543300,SONACOMS    ,A ,Q,534.35,552,524.2,546.8,546.8,533.8,3524,95434,51730764,
543305,NAVODAYENT  ,M ,Q,6,6,6,6,6,6.05,1,12000,72000,
543306,DODLA       ,A ,Q,486,496.1,482.5,489.2,488.05,489,274,2048,1002948,
543308,KIMS        ,A ,Q,1490.55,1550,1490.55,1538.25,1538.25,1490.55,1713,8786,13482310,
543311,IPL         ,A ,Q,218.05,219.3,216.5,218.3,219.05,217.7,364,5221,1137779,
543317,GRINFRA     ,A ,Q,1060.05,1078,1047.15,1075,1078,1062.7,676,4049,4313522,
543318,CLEAN       ,A ,Q,1501.95,1539,1489,1535.5,1535.5,1503.35,436,3430,5191195,
543320,ZOMATO      ,A ,Q,61.99,64.1,61.94,63.68,63.68,62.57,11546,3245716,205529742,
543321,TATVA       ,A ,Q,1654.95,1654.95,1600,1628.8,1628.8,1622.6,269,1495,2442817,
543322,GLS         ,A ,Q,536.6,544.5,521.75,527.4,525.9,536.6,1547,19464,10416510,
543323,MAFSETF     ,B ,Q,19.65,19.75,19.57,19.72,19.72,19.61,81,778,15330,
543324,GCSL        ,M ,Q,190,190,190,190,190,190,1,720,136800,
543325,ROLEXRINGS  ,A ,Q,1934.35,1934.35,1880,1889.95,1892.5,1923.55,284,1121,2129270,
543326,ICICIFMCG   ,B ,Q,504.9,511.49,504.9,508.71,509.92,502.9,20,35,17825,
543327,EXXARO      ,B ,Q,130.55,130.55,123.35,125.55,125.55,131.1,990,30542,3875105,
543328,KRSNAA      ,B ,Q,511.05,515.55,508,512.15,512,508.6,590,7857,4011550,
543329,WINDLAS     ,B ,Q,261.25,271.4,261.25,268.05,268,267.95,176,2976,799269,
543330,DEVYANI     ,A ,Q,176.4,184.9,175.95,183.5,183.5,176.5,5213,1178544,209399630,
543331,MOL         ,A ,Q,81.71,83.9,81.71,83.23,83.23,83.45,587,38222,3188105,
543332,MFL         ,A ,Q,972.95,972.95,950,955.8,965,955.25,508,2512,2408758,
543333,CARTRADE    ,A ,Q,415.35,419.15,410,410.8,410.05,419.25,241,1672,690299,
543334,NUVOCO      ,A ,Q,329.15,330,326.35,327.3,326.9,329.05,408,5739,1879489,
543335,APTUS       ,A ,Q,252.4,266.8,252.4,265.75,265.95,257.55,603,11484,3018199,
543336,CHEMPLASTS  ,A ,Q,445.05,450.5,434.7,436.15,435.5,444.6,311,4170,1830983,
543341,SHARPLINE   ,X ,Q,7.85,7.85,7.73,7.73,7.73,7.44,70,40312,315531,
543346,AASHKA      ,MT,Q,52,53.75,52,53.38,53.75,54,5,5000,264050,
543347,AXISTECETF  ,B ,Q,291.15,293,290,291.57,290,290.13,37,869,254040,
543348,AXISHETF    ,B ,Q,80.32,81,79.6,81,81,80.32,22,435,35096,
543349,AMIORG      ,A ,Q,1079,1152.75,1066.6,1136.75,1136.75,1058.4,3650,33255,37248826,
543350,VIJAYA      ,A ,Q,375,376.35,372.5,374.65,375.45,374.65,407,6042,2263933,
543352,POBS        ,M ,Q,252.6,270,240,253,253,240,12,7800,1951290,
543357,AXISCETF    ,B ,Q,80.15,80.15,78.5,78.99,78.99,78.16,9,29,2291,
543358,SANSERA     ,A ,Q,767.3,798.45,764.1,785.8,785.8,767.55,864,5817,4564784,
543363,PREVEST     ,M ,Q,424.95,436,418,420,420.95,420.4,58,26400,11268140,
